,Unnamed: 0,serialnumber,metrictype,metricid,metrickey,metricshortname,metricName,metricNameChinese,timezone,description,eventdatetime,adjustedvalue,targetvalue,minwarningthresholdvalue,maxwarningthresholdvalue,minalarmthresholdvalue,maxalarmthresholdvalue,lastvalue,path,alertalarmtype,isalert,isalarm,isreset,algorithm,AlertAlarmDateTime,TimeZoneAbreviation,SnapshotUrl,UtcOffsetMinutes
1574,1537,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023  9:43PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T21:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/27/328818010145_1_1693431798,0.0
1576,1539,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Aug 30 2023  9:45PM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T21:45:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/29/328818010145_1_1693431906,0.0
1578,1541,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023  9:49PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T21:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/33/328818010145_1_1693432183,0.0
1580,1543,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023  9:56PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T21:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/40/328818010145_1_1693432582,0.0
1582,1545,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:02PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/46/328818010145_1_1693432973,0.0
1584,1547,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:09PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/53/328818010145_1_1693433356,0.0
1586,1549,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:16PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/21/59/328818010145_1_1693433763,0.0
1588,1551,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:22PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/6/328818010145_1_1693434159,0.0
1590,1553,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:29PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/13/328818010145_1_1693434559,0.0
1592,1555,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:36PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/19/328818010145_1_1693434960,0.0
1594,1557,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:42PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/26/328818010145_1_1693435353,0.0
1596,1559,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:49PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/32/328818010145_1_1693435743,0.0
1598,1561,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 10:55PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T22:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/39/328818010145_1_1693436156,0.0
1600,1563,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:02PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/46/328818010145_1_1693436558,0.0
1602,1565,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:09PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/22/53/328818010145_1_1693436971,0.0
1604,1567,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:16PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/0/328818010145_1_1693437367,0.0
1606,1569,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:22PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/6/328818010145_1_1693437768,0.0
1608,1571,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:29PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/13/328818010145_1_1693438165,0.0
1610,1573,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:36PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/20/328818010145_1_1693438571,0.0
1612,1575,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:43PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/26/328818010145_1_1693438984,0.0
1615,1578,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:49PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/33/328818010145_1_1693439370,0.0
1616,1579,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 30 2023 11:56PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-30T23:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/40/328818010145_1_1693439774,0.0
1618,1581,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:03AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/47/328818010145_1_1693440192,0.0
1620,1583,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:09AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/30/23/53/328818010145_1_1693440569,0.0
1622,1585,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/0/328818010145_1_1693440971,0.0
1624,1587,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:22AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/6/328818010145_1_1693441375,0.0
1626,1589,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:29AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/13/328818010145_1_1693441781,0.0
1628,1591,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:36AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/20/328818010145_1_1693442188,0.0
1630,1593,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:43AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:43:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/27/328818010145_1_1693442593,0.0
1632,1595,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:50AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:50:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/33/328818010145_1_1693443006,0.0
1634,1597,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023 12:56AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T00:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/40/328818010145_1_1693443398,0.0
1636,1599,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:03AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:03:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/47/328818010145_1_1693443809,0.0
1638,1601,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:10AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/0/54/328818010145_1_1693444206,0.0
1640,1603,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:16AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/0/328818010145_1_1693444594,0.0
1642,1605,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:23AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:23:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/6/328818010145_1_1693444985,0.0
1644,1607,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:29AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:29:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/13/328818010145_1_1693445373,0.0
1646,1609,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:36AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:36:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/20/328818010145_1_1693445767,0.0
1648,1611,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:42AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:42:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/26/328818010145_1_1693446150,0.0
1650,1613,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:49AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:49:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/32/328818010145_1_1693446541,0.0
1652,1615,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  1:55AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T01:55:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/39/328818010145_1_1693446934,0.0
1654,1617,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:02AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:02:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/46/328818010145_1_1693447341,0.0
1656,1619,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:09AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:09:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/1/53/328818010145_1_1693447746,0.0
1658,1621,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:22AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:22:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/2/6/328818010145_1_1693448526,0.0
1660,1623,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:28AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:28:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/2/12/328818010145_1_1693448915,0.0
1662,1625,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:34AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:34:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/2/18/328818010145_1_1693449269,0.0
1664,1627,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:47AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:47:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/2/31/328818010145_1_1693450052,0.0
1666,1629,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  2:54AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T02:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/2/38/328818010145_1_1693450484,0.0
1668,1631,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  3:04AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T03:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/2/48/328818010145_1_1693451083,0.0
1670,1633,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Aug 31 2023  5:26PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-08-31T17:26:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/8/31/17/10/328818010145_1_1693502777,0.0
1671,1634,1601Q6567,,,ALARM_03,CH_ALARM_03,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep  2 2023  4:12AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T04:12:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/3/55/328818010145_1_1693627924,0.0
1674,1637,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  2 2023  8:52PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T20:52:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/20/36/328818010145_1_1693687951,0.0
1676,1639,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  2 2023  9:04PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T21:04:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/20/48/328818010145_1_1693688675,0.0
1678,1641,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  2 2023  9:16PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T21:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/21/0/328818010145_1_1693689380,0.0
1680,1643,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  2 2023  9:28PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T21:28:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/21/12/328818010145_1_1693690110,0.0
1682,1645,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  2 2023  9:34PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T21:34:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/21/18/328818010145_1_1693690493,0.0
1684,1647,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  2 2023  9:40PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-02T21:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/2/21/23/328818010145_1_1693690806,0.0
1686,1649,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep  3 2023  1:24AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-03T01:24:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/3/1/8/328818010145_1_1693704268,0.0
1689,1652,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Sep  3 2023  2:25AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-03T02:25:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/3/2/9/328818010145_1_1693707934,0.0
1691,1654,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COND WATER FLOW,Sep  3 2023  3:40AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-03T03:40:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/3/3/24/328818010145_1_1693712413,0.0
1697,1660,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 10 2023  9:21AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-10T09:21:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/7/12/328818010145_1_1694337660,0.0
1699,1662,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,HIGH COND WATER FLOW,Sep 10 2023  9:21AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-10T09:21:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/7/12/328818010145_1_1694337674,0.0
1704,1667,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 10 2023 11:01AM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-10T11:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/7/45/328818010145_1_1694343684,0.0
1706,1669,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,HIGH COND WATER FLOW,Sep 10 2023 11:01AM,165,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-10T11:01:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/7/45/328818010145_1_1694343692,0.0
1709,1672,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:10AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:10:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/11/328818010145_1_1694405455,0.0
1711,1674,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:14AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:14:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/14/328818010145_1_1694405680,0.0
1713,1676,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:15AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/15/328818010145_1_1694405729,0.0
1715,1678,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:15AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:15:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/15/328818010145_1_1694405747,0.0
1717,1680,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:16AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/15/328818010145_1_1694405766,0.0
1719,1682,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:16AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/15/328818010145_1_1694405785,0.0
1721,1684,1601Q6567,,,ALARM_02,CH_ALARM_02,,,Asia/Calcutta,LOW EVAP REFRIG TEMP,Sep 11 2023  4:16AM,122,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T04:16:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/14/15/328818010145_1_1694405808,0.0
1723,1686,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023 12:56PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T12:56:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/17/32/328818010145_1_1694436988,0.0
1725,1688,1601Q6567,,,ALARM_01,CH_ALARM_01,,,Asia/Calcutta,HIGH COMPRESSOR LIFT,Sep 11 2023  4:54PM,123,,,,,,,AlertAlarm/1601Q6567/2023,Device,True,False,False,,2023-09-11T16:54:00,,https://alarmssaveandnotifyprod.blob.core.windows.net/snapshot/328818010145_1/2023/9/11/18/59/328818010145_1_1694451295,0.0
